loss,step,outside box penalty,epoch
0.6295934319496155,259,1.0000451803207397,259
0.5900822877883911,264,1.0000462532043457,264
0.574577271938324,269,1.0000468492507935,269
0.54828941822052,274,1.0000495910644531,274
0.5424365401268005,279,1.0000507831573486,279
0.5273617506027222,284,1.0000509023666382,284
0.5330922603607178,289,1.0000485181808472,289
0.5163325071334839,294,1.0000503063201904,294
0.5215953588485718,299,1.00005042552948,299
0.47965431213378906,304,1.000051736831665,304
0.5853625535964966,309,1.000050663948059,309
0.4642825126647949,314,1.0000523328781128,314
0.5244536399841309,319,1.000047206878662,319
0.4778020977973938,324,1.0000526905059814,324
0.48749929666519165,329,1.0000462532043457,329
0.5215425491333008,334,1.0000420808792114,334
0.4837394952774048,339,1.000043272972107,339
0.37214720249176025,344,1.0000522136688232,344
0.3882625699043274,349,1.0000499486923218,349
0.3953564763069153,354,1.0000543594360352,354
0.37865203619003296,359,1.0000501871109009,359
0.3311428129673004,364,1.0000495910644531,364
0.4038419723510742,369,1.0000476837158203,369
0.34167951345443726,374,1.0000487565994263,374
0.47262081503868103,379,1.0000468492507935,379
0.3300461173057556,384,1.000051736831665,384
0.6321351528167725,389,1.0000349283218384,389
0.3772100508213043,394,1.0000510215759277,394
0.4159613251686096,399,1.0000410079956055,399
0.3740678131580353,404,1.0000470876693726,404
0.3005034029483795,409,1.000052809715271,409
0.29688340425491333,414,1.0000512599945068,414
0.28961968421936035,419,1.0000534057617188,419
0.25044184923171997,424,1.0000500679016113,424
0.24154973030090332,429,1.0000536441802979,429
0.2933651804924011,434,1.0000503063201904,434
0.30923232436180115,439,1.000051736831665,439
0.4607797861099243,444,1.000044822692871,444
0.2779368758201599,449,1.0000497102737427,449
0.4749489426612854,454,1.000046730041504,454
0.35963234305381775,459,1.000052809715271,459
0.3929424583911896,464,1.0000487565994263,464
0.22332240641117096,469,1.0000513792037964,469
0.20870870351791382,474,1.0000510215759277,474
0.18677020072937012,479,1.0000567436218262,479
0.1489255726337433,484,1.000056266784668,484
0.22172023355960846,489,1.0000507831573486,489
0.19784563779830933,494,1.0000532865524292,494
0.2537989318370819,499,1.0000542402267456,499
0.16829970479011536,504,1.0000566244125366,504
0.232815682888031,509,1.00005042552948,509
0.1739758849143982,514,1.0000550746917725,514
0.13990116119384766,519,1.0000507831573486,519
0.15763555467128754,524,1.000048279762268,524
0.08436162024736404,529,1.0000520944595337,529
0.07636816799640656,534,1.0000554323196411,534
0.2214009165763855,539,1.0000535249710083,539
0.2623770833015442,544,1.0000545978546143,544
0.09993842244148254,549,1.0000462532043457,549
0.300015389919281,554,1.000049352645874,554
0.12859323620796204,559,1.0000437498092651,559
0.15120042860507965,564,1.0000485181808472,564
0.19336187839508057,569,1.0000550746917725,569
0.09962424635887146,574,1.0000535249710083,574
0.11100462824106216,579,1.0000391006469727,579
0.23679253458976746,584,1.0000475645065308,584
-0.01221865601837635,589,1.0000470876693726,589
0.07516211271286011,594,1.000049352645874,594
-0.016141066327691078,599,1.000048279762268,599
0.09451671689748764,604,1.0000542402267456,604
0.10429364442825317,609,1.0000475645065308,609
0.03194908797740936,614,1.00005304813385,614
-0.042544275522232056,619,1.0000500679016113,619
-0.05974636226892471,624,1.0000485181808472,624
-0.12046770751476288,629,1.0000520944595337,629
-0.0063680303283035755,634,1.0000520944595337,634
0.08210921287536621,639,1.00005042552948,639
-0.009249030612409115,644,1.0000534057617188,644
0.061980657279491425,649,1.0000483989715576,649
-0.09071220457553864,654,1.0000488758087158,654
0.021711012348532677,659,1.0000475645065308,659
-0.10586437582969666,664,1.0000474452972412,664
-0.05425986647605896,669,1.0000455379486084,669
-0.14865988492965698,674,1.0000486373901367,674
0.2703697681427002,679,1.000054121017456,679
-0.12115201354026794,684,1.0000499486923218,684
0.01911526545882225,689,1.000044584274292,689
-0.16464555263519287,694,1.0000437498092651,694
-0.08469316363334656,699,1.0000488758087158,699
-0.10409542918205261,704,1.000048279762268,704
-0.06606154143810272,709,1.0000487565994263,709
-0.07710105925798416,714,1.0000524520874023,714
-0.2023225575685501,719,1.0000452995300293,719
0.242497056722641,724,1.000036358833313,724
0.0037057287991046906,729,1.000038743019104,729
0.16406303644180298,734,1.0000436305999756,734
-0.06263051927089691,739,1.000051498413086,739
-0.09657764434814453,741,1.0000437498092651,741
