loss,step,outside box penalty,epoch
0.2252078503370285,509,1.0000919103622437,509
0.18584787845611572,514,1.0000898838043213,514
0.2637450098991394,519,1.0000956058502197,519
0.17101380228996277,524,1.000101089477539,524
0.04161616414785385,529,1.0001035928726196,529
0.2370395064353943,534,1.0001020431518555,534
0.2170778065919876,539,1.000097632408142,539
0.24168992042541504,544,1.0000925064086914,544
0.12953504920005798,549,1.0000951290130615,549
0.3233972191810608,554,1.0000998973846436,554
0.057811714708805084,559,1.0000971555709839,559
0.0727062076330185,564,1.0000958442687988,564
0.06436219811439514,569,1.000101089477539,569
-0.02751213312149048,574,1.0000948905944824,574
-0.0573248416185379,579,1.0000944137573242,579
0.3200666904449463,584,1.0001006126403809,584
0.6406984329223633,589,1.0000978708267212,589
0.5239444375038147,594,1.0000966787338257,594
0.32548391819000244,599,1.0001039505004883,599
0.2154567986726761,604,1.0001037120819092,604
0.388703852891922,609,1.000080943107605,609
0.49837762117385864,614,1.0000767707824707,614
0.3601151704788208,619,1.0000810623168945,619
0.02154339849948883,624,1.0000883340835571,624
0.09917019307613373,629,1.0000940561294556,629
0.006419315934181213,634,1.0000951290130615,634
0.019643688574433327,639,1.0000927448272705,639
-0.05057918652892113,644,1.0000962018966675,644
0.0832161232829094,649,1.0000923871994019,649
0.13862456381320953,654,1.0000957250595093,654
0.07685158401727676,659,1.0000969171524048,659
0.22725871205329895,664,1.000096321105957,664
0.2936500012874603,669,1.0000967979431152,669
0.18300724029541016,674,1.0000972747802734,674
0.05721849948167801,679,1.0000944137573242,679
0.14564527571201324,684,1.0000934600830078,684
0.013230003416538239,689,1.0000979900360107,689
0.053347572684288025,694,1.0000947713851929,694
-0.03486711531877518,699,1.0000994205474854,699
-0.11195512861013412,700,1.000098705291748,700
